descript,pTimeStamp,userId,locationName
Omnes atomi declinabunt nullae umquam cohaerescent sive aliae declinabunt aliae suo nutu recte ferentur,2012-01-13 10:53:13,14,Deroptyus accipitrinus
In oculis quidem exercitus -- Quid ex eo perciperet corpore,2017-07-23 11:36:04,5,Pseudalopex gymnocercus
Et firmitatem animi nec mortem nec dolorem timentis quod mors sensu,2003-12-22 04:12:48,14,Chauna torquata
Inimicus paene nomini Romano est qui Ennii Medeam aut Antiopam Pacuvii,2021-07-23 08:02:15,12,Corvus brachyrhynchos
Contumeliae tum iracundiae contentiones concertationesque in disputando pertinaces indignae,2002-10-30 07:52:34,10,Deroptyus accipitrinus
Nihil sane -- 'At si voluptas esset bonum desideraret,2011-03-18 08:52:02,13,Lama glama
Ei responsum cum C Triarius in,2010-03-11 02:29:06,15,Larus dominicanus
Iucunde Neque enim civitas in seditione beata esse,2005-06-22 11:45:50,6,Alligator mississippiensis
Tu quidem oderis ut fere faciunt qui ab eo dissentiunt sed certe,2020-10-15 10:21:37,8,Phalacrocorax niger
Vel eum iure reprehenderit qui in una virtute,2005-11-26 10:21:14,14,Spermophilus parryii
Malum dolorem idque instituit docere sic Omne animal simul atque,2004-06-21 11:35:42,14,Myiarchus tuberculifer
Flagitem Re mihi non aeque satisfacit et quidem locis pluribus,2004-03-09 04:59:17,14,Bettongia penicillata
Philosophia defensa et collaudata est cum esset accusata,2001-08-25 01:28:41,14,Myiarchus tuberculifer
Enim cupiditates a natura proficiscuntur facile explentur sine ulla iniuria quae autem,2011-09-21 02:21:16,13,Deroptyus accipitrinus
Sine metu degendae praesidia firmissima -- Filium morte multavit -- Si sine causa nollem,1997-01-04 07:56:06,14,Spermophilus parryii
Exultat oratio reperire exitum potest nisi derigatur ad voluptatem voluptas autem est,2018-02-24 05:02:42,8,Erethizon dorsatum
Ille quidem utrumque Phaedrum autem etiam,1993-11-24 12:42:58,7,Sula dactylatra
Ut cognoscerem quoniam mihi ea facultas ut id apte,2000-05-25 04:11:58,10,Phascogale calura
Provincias atomis dare quae recte quae oblique ferantur deinde eadem illa,1998-08-07 08:12:38,7,Anhinga rufa
Epicuri sententiae satis notae sunt Atque eos quos nominavi cum Attico nostro frequenter,1995-04-14 04:45:47,14,Sylvicapra grimma
Earum explicatis et ut dixi ad lineam,2017-02-01 01:06:13,9,Redunca redunca
Apud se dicere iuberet reque ex utraque parte audita pronuntiaret eum non talem,1994-01-21 08:31:16,13,Anhinga rufa
Sequatur si illa mala sint laetitia si bona O praeclaram beate vivendi et,1996-05-05 02:45:27,6,Agama sp.
A natura ipsa iudicari Ea quid percipit aut quid,2012-08-14 12:08:53,14,Falco mexicanus
Delectamur cum scribimus quis est tam invidus,1996-08-19 06:20:07,9,Cynictis penicillata
Corpore voluptatem aut cum Latinis tertio consulatu conflixisse,1993-03-29 12:34:42,12,Redunca redunca
Ipsius artis sed bonae valetudinis causa probamus et gubernatoris ars,2011-02-17 02:33:10,15,Pterocles gutturalis
Iucundo motu voluptatis Sin autem summa voluptas,2006-08-13 06:17:12,5,Alligator mississippiensis
Malint modo legant illa ipsa ne simulent et,1991-06-29 10:13:16,15,Chelodina longicollis
Autem usus progrediens familiaritatem effecerit tum amorem efflorescere tantum ut,2003-10-06 03:04:52,10,Drymarchon corias couperi
Non inopem ut vulgo putarent sed locupletiorem etiam esse quam vacare omni dolore,1998-10-13 10:29:23,13,Oxybelis sp.
Loqueretur intellegere quid diceret Aliena dixit in physicis nec ea,1993-04-15 08:29:56,14,Mirounga angustirostris
Sunt qua ante quam nati et ad eos,2008-08-09 01:56:32,7,Phascogale calura
Utrumque Phaedrum autem etiam amatoriis levitatibus dediti,2003-02-11 10:50:06,11,Semnopithecus entellus
Divina illa ingenia transferrem Sed id,1993-05-15 12:01:54,14,Sylvicapra grimma
Et pariter dolemus angoribus Quocirca eodem modo sapiens erit,1997-03-29 04:24:40,7,Drymarchon corias couperi
Servire qui vel utrisque litteris uti velint vel si suas habent,2012-07-03 04:36:07,8,Myiarchus tuberculifer
Ratione et via procedat oratio Quaerimus igitur quid sit extremum et ultimum bonorum,2003-07-30 12:19:11,6,Cercatetus concinnus
Et ortum esse e corpore et ad corpus referri,1997-09-15 09:0:06,7,Bubalus arnee
Ponatur sed sine hoc institutionem omnino,1999-08-07 01:47:11,13,Dasypus novemcinctus
Ne simulent et iis servire qui vel,2001-01-10 07:56:37,14,Pseudalopex gymnocercus
Laetamur iis quae recordamur Stulti autem malorum memoria,2013-02-19 08:54:24,13,Rangifer tarandus
Videtur expediunt Ut enim ad minim veniam quis nostrud exercitation ullamco,1992-12-04 08:11:22,10,Spermophilus parryii
Quae plerisque notissima est Quam a nobis sic intelleges eitam ut,2002-10-12 09:15:23,10,Tiliqua scincoides
Desideret Tum vero si stabilem scientiam rerum tenebimus servata illa,2015-06-15 01:22:33,8,Anhinga rufa
Numen horreat nec praeteritas voluptates effluere patiatur earumque assidua recordatione laetetur,2005-01-19 09:51:26,9,Deroptyus accipitrinus
Hominum ac primorum signiferumque maluisti dici Graece ergo praetor Athenis id,2022-11-27 02:42:36,14,Corvus albicollis
Non placuit Epicuro medium esse quiddam inter dolorem,2009-01-03 11:08:31,11,Canis mesomelas
Nec medium nec ultimum nec extremum sit ita ferri ut,1992-04-20 09:25:47,8,Chloephaga melanoptera
Rerum facilis est et ad usus civium non inutile nosque,2000-01-09 05:54:30,12,Lama glama
Principio sed ex aeterno tempore intellegi convenire Epicurus autem in quibus,2009-12-16 08:0:29,11,Papio cynocephalus
Nisi nescio quam illam umbram quod appellant honestum non,2019-01-11 04:24:38,9,Chionis alba
Faciam interdictum puto Locos quidem quosdam si videbitur transferam et maxime ab iis quos modo,2003-07-16 08:44:39,9,Agama sp.
Doloribus torqueantur sapientia est adhibenda quae et splendide dicta,2007-11-07 08:54:15,11,Eudyptula minor
Albucius hinc inimicus Sed iure Mucius Ego autem mirari satis non,2007-07-07 10:22:02,13,Antidorcas marsupialis
Libris quaeritur qui sit finis quid,2000-06-18 08:35:37,14,Vanellus sp.
Plurimum afferat Nam diligi et carum esse iucundum,2010-02-11 06:33:45,12,Lamprotornis nitens
Tantum enim esse censet quantus videtur,2004-05-01 02:41:18,6,Mirounga angustirostris
Malum est vivere cum dolore,1998-05-16 12:10:37,5,Bubalus arnee
De finibus bonorum et malorum fere a,1992-06-16 11:36:07,9,Dipodomys deserti
Nihil afferrent quo iucundius id est voluptatem et dolorem,1998-10-25 10:19:56,7,Chloephaga melanoptera
Morbis impediri necesse est Animi autem morbi sunt cupiditates,2003-06-01 11:36:42,10,Spermophilus parryii
Voluptatibus nullo dolore nec impediente nec inpendente quem tandem,2016-06-28 07:37:52,9,Falco mexicanus
Ferrentur et ut dixi ad lineam numquam fore ut,2015-12-19 08:52:19,6,Buteo jamaicensis
Iudicium retinent ne voluptate victi faciant id quod propositum,2001-10-04 07:04:52,12,Spermophilus parryii
Et urbane Stoicos irridente statua est in eo quod,2019-03-22 05:57:53,10,Cynomys ludovicianus
Non inviti legant Quis enim tam,2011-04-23 12:34:42,12,Oxybelis sp.
Contra metum religionis et sedatio animi omnium rerum occultarum ignoratione sublata et moderatio,2008-07-16 01:22:03,9,Sylvicapra grimma
Quidem video esse a nostris de amicitia dicenda sunt Praeclare,1998-09-28 05:28:43,12,Falco mexicanus
Beatus Multoque hoc melius nos veriusque quam Stoici,2014-01-24 07:29:55,7,Cynictis penicillata
Est nihil desiderare manum cum ita esset affecta secundum non recte si,1992-03-14 12:29:15,14,Crotalus triseriatus
Meis civibus si ad eorum cognitionem divina illa ingenia,1998-07-20 01:39:21,7,Phalacrocorax niger
Vindicet et ipsius fortunae modice ferre doceat iniurias,2023-12-29 05:21:01,10,Deroptyus accipitrinus
Sunt illius scripta leviora ut urbanitas summa appareat doctrina mediocris Ego,2017-05-17 12:58:27,10,Lama glama
Epicuri sententia de voluptate a meque ei responsum,1990-02-10 04:18:32,7,Chloephaga melanoptera
Etiam oportet in eo quod semel admissum coerceri reprimique,2006-01-08 11:32:33,13,Chlamydosaurus kingii
Iis servire qui vel utrisque litteris uti velint vel,2001-08-24 05:0:45,10,Antidorcas marsupialis
Se indicaverunt Quodsi qui satis sibi contra hominum conscientiam,2007-07-20 08:06:10,11,Ephippiorhynchus mycteria
Nec quid eventurum sit provident ob eamque causam propter voluptatem,2001-01-26 04:04:12,9,Agama sp.
Quem ad modum sit affectus eum necesse,2014-10-10 02:27:58,5,Semnopithecus entellus
Cum eas voluptates quae ad amicos pertinerent negarent,2005-10-01 03:35:57,12,Dendrohyrax brucel
Desideraret quia quod dolore caret id in hominum,2009-04-25 06:32:53,10,Sylvicapra grimma
Sunt sic inprobitas si cuius in mente consedit,2000-08-24 10:01:46,10,Corvus brachyrhynchos
Qui se plane Graecum dici velit ut a Scaevola est praetore salutatus,2019-09-15 02:34:50,6,Semnopithecus entellus
Et adhaesiones atomorum inter se ex quo efficeretur mundus omnesque,2007-01-26 02:33:56,9,Canis mesomelas
Ut succumbere doloribus eosque humili animo inbecilloque ferre miserum est,2023-08-15 01:40:40,6,Buteo jamaicensis
Omnes atomi declinabunt nullae umquam cohaerescent sive aliae declinabunt aliae suo nutu recte ferentur,2016-10-02 01:42:53,13,Chionis alba
In oculis quidem exercitus -- Quid ex eo perciperet corpore,2019-03-30 03:36:07,11,Cercatetus concinnus
Et firmitatem animi nec mortem nec dolorem timentis quod mors sensu,1997-02-07 01:10:04,14,Deroptyus accipitrinus
Inimicus paene nomini Romano est qui Ennii Medeam aut Antiopam Pacuvii,2013-11-06 01:59:18,14,Pterocles gutturalis
Contumeliae tum iracundiae contentiones concertationesque in disputando pertinaces indignae,2021-05-17 05:47:06,8,Acridotheres tristis
Nihil sane -- 'At si voluptas esset bonum desideraret,2018-07-20 10:04:51,5,Buteo jamaicensis
Ei responsum cum C Triarius in,1993-05-01 02:41:03,12,Redunca redunca
Iucunde Neque enim civitas in seditione beata esse,1996-11-01 02:27:57,9,Spermophilus parryii
Tu quidem oderis ut fere faciunt qui ab eo dissentiunt sed certe,1991-03-08 07:40:22,8,Lamprotornis nitens
Vel eum iure reprehenderit qui in una virtute,1998-10-02 04:19:56,11,Spermophilus parryii
Malum dolorem idque instituit docere sic Omne animal simul atque,1998-07-24 06:17:50,10,Anhinga rufa
Flagitem Re mihi non aeque satisfacit et quidem locis pluribus,1992-07-17 10:26:46,7,Semnopithecus entellus
Philosophia defensa et collaudata est cum esset accusata,2006-12-10 04:12:20,12,Dasypus novemcinctus
Enim cupiditates a natura proficiscuntur facile explentur sine ulla iniuria quae autem,2014-09-08 07:48:22,13,Phalacrocorax carbo
Sine metu degendae praesidia firmissima -- Filium morte multavit -- Si sine causa nollem,2020-03-25 07:34:18,13,Antidorcas marsupialis
Exultat oratio reperire exitum potest nisi derigatur ad voluptatem voluptas autem est,1996-03-24 11:54:24,6,Sylvicapra grimma
Ille quidem utrumque Phaedrum autem etiam,1994-02-22 01:37:51,12,Papio cynocephalus
Ut cognoscerem quoniam mihi ea facultas ut id apte,2017-10-02 11:38:48,12,Paradoxurus hermaphroditus
Provincias atomis dare quae recte quae oblique ferantur deinde eadem illa,1999-10-23 10:41:59,9,Agama sp.
Epicuri sententiae satis notae sunt Atque eos quos nominavi cum Attico nostro frequenter,1999-12-10 03:25:28,10,Chloephaga melanoptera
Earum explicatis et ut dixi ad lineam,2010-12-19 10:08:25,14,Sylvicapra grimma
Apud se dicere iuberet reque ex utraque parte audita pronuntiaret eum non talem,2008-12-18 09:04:07,11,Eudyptula minor
Sequatur si illa mala sint laetitia si bona O praeclaram beate vivendi et,2022-07-09 09:0:38,5,Dipodomys deserti
A natura ipsa iudicari Ea quid percipit aut quid,2005-11-16 06:45:38,10,Bubalus arnee
Delectamur cum scribimus quis est tam invidus,1991-08-12 05:54:34,11,Paradoxurus hermaphroditus
Corpore voluptatem aut cum Latinis tertio consulatu conflixisse,2022-07-09 03:59:35,11,Estrilda erythronotos
Ipsius artis sed bonae valetudinis causa probamus et gubernatoris ars,2006-05-06 07:30:56,7,Anhinga rufa
Iucundo motu voluptatis Sin autem summa voluptas,2000-03-04 07:09:58,8,unavailable
Malint modo legant illa ipsa ne simulent et,1993-03-17 08:35:18,7,Spermophilus parryii
Autem usus progrediens familiaritatem effecerit tum amorem efflorescere tantum ut,2011-08-24 04:33:24,13,Cyrtodactylus louisiadensis
Non inopem ut vulgo putarent sed locupletiorem etiam esse quam vacare omni dolore,2016-05-14 01:53:20,8,Melanerpes erythrocephalus
Loqueretur intellegere quid diceret Aliena dixit in physicis nec ea,1991-12-20 05:06:58,7,Sylvicapra grimma
Sunt qua ante quam nati et ad eos,2006-10-20 07:53:40,6,Cyrtodactylus louisiadensis
Utrumque Phaedrum autem etiam amatoriis levitatibus dediti,1999-05-30 08:41:33,9,Meleagris gallopavo
Divina illa ingenia transferrem Sed id,2009-11-29 01:23:18,12,Fregata magnificans
Et pariter dolemus angoribus Quocirca eodem modo sapiens erit,2017-02-13 11:07:35,6,unavailable
Servire qui vel utrisque litteris uti velint vel si suas habent,2009-07-22 12:09:21,5,Deroptyus accipitrinus
Ratione et via procedat oratio Quaerimus igitur quid sit extremum et ultimum bonorum,2008-10-03 07:43:38,10,Chloephaga melanoptera
Et ortum esse e corpore et ad corpus referri,2007-03-07 01:49:04,11,Spermophilus parryii
Ponatur sed sine hoc institutionem omnino,1993-09-20 09:36:36,14,Redunca redunca
Ne simulent et iis servire qui vel,2009-01-02 02:02:28,14,Deroptyus accipitrinus
Laetamur iis quae recordamur Stulti autem malorum memoria,1998-04-21 09:31:03,13,Alligator mississippiensis
Videtur expediunt Ut enim ad minim veniam quis nostrud exercitation ullamco,2020-07-03 09:25:09,11,Falco mexicanus
Quae plerisque notissima est Quam a nobis sic intelleges eitam ut,2018-06-11 12:12:26,11,Redunca redunca
Desideret Tum vero si stabilem scientiam rerum tenebimus servata illa,2013-06-15 03:46:06,14,Corvus albicollis
Numen horreat nec praeteritas voluptates effluere patiatur earumque assidua recordatione laetetur,1992-09-26 07:0:52,6,Phascogale calura
Hominum ac primorum signiferumque maluisti dici Graece ergo praetor Athenis id,1994-11-17 06:42:42,6,Damaliscus lunatus
Non placuit Epicuro medium esse quiddam inter dolorem,2019-07-27 05:19:50,8,Cercatetus concinnus
Nec medium nec ultimum nec extremum sit ita ferri ut,2002-05-07 11:05:32,10,Crotalus triseriatus
Principio sed ex aeterno tempore intellegi convenire Epicurus autem in quibus,2008-06-20 08:12:15,13,Agama sp.
Nisi nescio quam illam umbram quod appellant honestum non,2004-02-21 02:37:30,13,Cynictis penicillata
Faciam interdictum puto Locos quidem quosdam si videbitur transferam et maxime ab iis quos modo,2009-12-22 05:10:07,5,Falco mexicanus
Doloribus torqueantur sapientia est adhibenda quae et splendide dicta,2010-04-30 11:47:0,11,Dendrohyrax brucel
Albucius hinc inimicus Sed iure Mucius Ego autem mirari satis non,2005-11-20 04:0:40,7,Anhinga rufa
Libris quaeritur qui sit finis quid,2021-10-24 03:07:06,11,Acridotheres tristis
Plurimum afferat Nam diligi et carum esse iucundum,2015-12-09 04:07:21,9,Canis aureus
Tantum enim esse censet quantus videtur,2002-09-05 07:39:09,10,Corvus brachyrhynchos
Malum est vivere cum dolore,2022-02-28 05:10:33,7,Connochaetus taurinus
De finibus bonorum et malorum fere a,2007-04-05 09:45:12,5,Bettongia penicillata
Nihil afferrent quo iucundius id est voluptatem et dolorem,2017-02-09 02:08:38,11,Coluber constrictor
Morbis impediri necesse est Animi autem morbi sunt cupiditates,1994-02-03 07:19:41,8,Spermophilus parryii
Voluptatibus nullo dolore nec impediente nec inpendente quem tandem,1996-06-05 09:19:17,11,Coluber constrictor
Ferrentur et ut dixi ad lineam numquam fore ut,1998-03-01 02:53:42,10,Phalacrocorax carbo
Iudicium retinent ne voluptate victi faciant id quod propositum,1996-10-08 02:14:59,11,Semnopithecus entellus
Et urbane Stoicos irridente statua est in eo quod,1998-04-22 10:34:09,6,Sylvicapra grimma
Non inviti legant Quis enim tam,2015-02-29 06:25:28,13,Chloephaga melanoptera
Contra metum religionis et sedatio animi omnium rerum occultarum ignoratione sublata et moderatio,2020-04-30 12:40:25,12,Rangifer tarandus
Quidem video esse a nostris de amicitia dicenda sunt Praeclare,1994-03-07 07:08:52,7,Deroptyus accipitrinus
Beatus Multoque hoc melius nos veriusque quam Stoici,1992-10-18 12:12:13,13,Ephippiorhynchus mycteria
Est nihil desiderare manum cum ita esset affecta secundum non recte si,2010-12-09 06:48:38,13,Redunca redunca
Meis civibus si ad eorum cognitionem divina illa ingenia,1990-02-27 06:13:22,11,Conolophus subcristatus
Vindicet et ipsius fortunae modice ferre doceat iniurias,2023-12-13 10:04:12,13,Felis caracal
Sunt illius scripta leviora ut urbanitas summa appareat doctrina mediocris Ego,2008-11-27 10:24:04,15,Dasypus novemcinctus
Epicuri sententia de voluptate a meque ei responsum,2000-12-12 06:56:11,12,Redunca redunca
Etiam oportet in eo quod semel admissum coerceri reprimique,2001-10-14 07:22:15,13,Damaliscus lunatus
Iis servire qui vel utrisque litteris uti velint vel,2018-07-03 01:59:25,9,Naja nivea
Se indicaverunt Quodsi qui satis sibi contra hominum conscientiam,1994-09-14 06:28:56,12,Deroptyus accipitrinus
Nec quid eventurum sit provident ob eamque causam propter voluptatem,2023-12-29 04:36:49,14,Oxybelis sp.
Quem ad modum sit affectus eum necesse,1996-01-24 11:36:39,6,Tiliqua scincoides
Cum eas voluptates quae ad amicos pertinerent negarent,1993-10-18 02:55:57,11,Sylvicapra grimma
Desideraret quia quod dolore caret id in hominum,2011-04-16 09:20:33,9,Deroptyus accipitrinus
Sunt sic inprobitas si cuius in mente consedit,2005-07-11 12:45:39,13,Sylvicapra grimma
Qui se plane Graecum dici velit ut a Scaevola est praetore salutatus,2012-10-09 12:41:38,12,Anhinga rufa
